"Excel Raw Data Export"
"(C)Copyright 2005 Corbett Research, Pty Ltd. (R) All Rights Reserved."
"File","Run 2013-07-01_SPR_melts.rex"
"Date","01/07/2013"
"Time","15:40:23"


"Channel Melt A.SYPRO Orange"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
"Page 1"," Zinc"," Zinc"," Zinc"," buffer"," buffer"," buffer"," urea"," urea"," urea"," cobalt"," cobalt"," cobalt"," EDTA"," EDTA"," EDTA"," copper"," copper"," copper"," platinum"," platinum"," platinum"," cadmium"," cadmium"," cadmium"," m-tri-lys"," m-tri-lys"," m-tri-lys"," mdp control"," mdp control"," mdp control"," tri DAP"," tri DAP"," tri DAP"," m-tri-lys-D-asn"," m-tri-lys-D-asn"," m-tri-lys-D-asn"
"34","1.99465934233616","1.86109203733374","1.60143434805829","1.23941405355917","1.13598331680273","1.10922189887628","2.4855856739583","2.82678466976933","2.73452571690155","1.35156786449989","1.33084102642354","1.11800946059358","3.75900135570541","3.29242008087282","3.90947878702514","1.13232841774842","1.32377101294474","1.44404843649522","4.11923164955896","3.46015928071318","3.70794232089723","1.46039012232649","1.78781240122508","1.66546355147866","1.84089199882288","1.95506218051423","1.70760192733184","1.91228242269671","1.81348388901605","1.76394293125811","1.86148329430545","1.81979095140002","1.70677246255182","1.88073313731359","1.84516787858514","1.92158770122835"
"35","1.97263939996831","1.91643142341243","1.63953103939371","1.196307316701","1.1437908496732","1.09014812150541","2.46738384069581","2.77620296846664","2.68652687055067","1.35469596398871","1.33249408712901","1.12807769022006","4.75870204412205","4.21704868717915","4.86254164441393","1.12201495384146","1.28077690220057","1.42290379186694","4.19951758015388","3.45006485084306","3.66674296177615","1.45238144780374","1.78301670862898","1.61371092476609","1.87146817222349","1.98737860903116","1.68503198944948","1.89117969845825","1.79405406780092","1.77102747713872","1.88367538974085","1.83384832532235","1.74982833600366","1.9626623471897","1.85091935606928","1.95991236961711"
"36","1.98405432211795","1.90714298290403","1.65784186566974","1.20373337402406","1.09936166425065","1.0768101014725","2.44860350605372","2.76426718547341","2.7068487576613","1.34006910157059","1.32666296090421","1.12987970804405","6.36911573968109","5.86691440137511","6.6028562114623","1.11957623516333","1.30626764324407","1.42671854734112","4.15669628304098","3.49834875584475","3.70816030692433","1.43142341242593","1.79985249612167","1.63478621020393","1.88056545575429","1.9899799089545","1.71511406118868","1.93364505335208","1.82617794199392","1.81210421911955","1.93179217212177","1.91053853447994","1.7963459130505","1.97484441247316","1.86803125919629","2.00361856804979"
"37","2.01113908598459","1.95429922941939","1.66692098369828","1.19336450533521","1.10882225782661","1.05630579079881","2.41092545967803","2.7476412095318","2.67795834287022","1.36509557429676","1.32661936369879","1.11739637489237","9.28206301976043","8.6845197222858","9.51323720149538","1.11912209760688","1.29713423831071","1.42933437966626","4.13083521346282","3.45629561811755","3.7204038554462","1.43149970753541","1.79774753361387","1.63053548267556","1.88863093875683","2.00198367284657","1.69843086391496","1.91634241245136","1.86574240591178","1.83637242186109","1.92874036774243","1.89296643862906","1.79090053660894","1.94755982808169","1.86477963429211","1.98015153382514"
"38","2.03583962767987","1.96545738918135","1.6787103946637","1.19610386307571","1.09461042370713","1.05073624780652","2.41310531994899","2.7083590095721","2.66082128750932","1.34606371731572","1.34726264046475","1.15635642300783","14.5946440833143","14.1083899188729","15.2486457618067","1.10767783118435","1.31500070845459","1.41680018310826","4.05236024370838","3.45464255741207","3.7418173495079","1.44146893517459","1.79692589397327","1.64067183293551","1.88367538974085","2.05386434729534","1.75555046921492","1.9851987487602","1.90105614230128","1.85217598140195","1.97275677705982","1.93438620584421","1.84939345387961","2.01785305561913","1.89713239381356","2.04677980141473"
"39","2.03415477734544","2.00897739121589","1.71382291318203","1.18689758653137","1.0780498970016","1.06377181222684","2.39918775052673","2.68307460315323","2.60390122326492","1.36385137712673","1.35359261932849","1.14671549553674","25.0863769632367","25.1509689478904","26.572823682002","1.11836892793633","1.32350216351132","1.43227719103205","4.04923577732001","3.37580427761247","3.73911432277191","1.46476437527021","1.81663742020803","1.66150403092495","1.89865829600323","2.04206403702856","1.75417715724422","1.9918572310424","1.89869916838331","1.88525215533684","1.9872332850131","1.95795049537325","1.87622390071463","2.05661097123674","1.91634241245136","2.06705250193463"
"40","2.07152121549009","2.01398743673864","1.73473280362729","1.15930418860151","1.09123805164089","1.05354009308003","2.40072098878462","2.67141876205735","2.58370453838524","1.35652704661631","1.33036872336483","1.1436636911574","44.7346397403619","45.280325838806","47.3613881350205","1.13597549166329","1.32622698885001","1.45633900161117","4.01464866102083","3.34630350194553","3.66641598273551","1.49385824368658","1.82781283719714","1.65306070547545","1.88165538588976","2.03061677864096","1.76139976094199","1.99473563744564","1.92950331883726","1.90880827038987","2.01325187363182","1.99620704312854","1.90051117723354","2.05863279163806","1.96122028577968","2.11137912213673"
"41","2.09170672159915","2.02811474784466","1.71699209465289","1.15322301958092","1.05926222629129","1.02787119037977","2.33392608764547","2.66410784607168","2.57907988097963","1.37495524998386","1.35096840292537","1.14987629292962","75.9204418073725","78.0646865151328","81.2506529100715","1.15327687495232","1.30540932326238","1.43851885760789","3.9416596729483","3.27598484270492","3.62772346292603","1.47587439645119","1.82275952475083","1.6433966582742","1.91369933187283","2.02280133843421","1.76526537982249","2.0531013962005","1.95706492713817","1.95506218051423","2.06171184427078","2.0332646677348","1.9553346630481","2.10027720556446","1.96882073192442","2.15182726787213"
"42","2.12147355200685","2.09669133541873","1.7593652246891","1.14911334183479","1.04666717530073","1.02489763739478","2.37684697744208","2.64110193613512","2.54784974949772","1.37930658644781","1.35907021693243","1.1609935803115","100","100","100","1.13527122911421","1.33178563254095","1.42846243555788","3.86581450898228","3.18063412135282","3.58701457236591","1.47460840067844","1.85197574989289","1.62762900231429","1.90337224383917","2.02853437094682","1.74857491634786","2.06982763174111","2.00063728856157","1.98577096208133","2.12968994841277","2.12285692487112","2.01297016861219","2.15328274380689","2.0311029729661","2.19170417842883"
"43","2.18600747692073","2.13608354763283","1.79999237048905","1.1361295490959","1.06640217695379","1.02493676309195","2.3969380229394","2.69049253942822","2.57959634018229","1.43038071259632","1.40404800052317","1.21004043640803","100","100","100","1.16823071641108","1.37087052719921","1.46780891344865","3.81792465564496","3.16886287588966","3.57871747920958","1.51587483242324","1.85444066881467","1.70778973067826","1.96116578927291","2.09529846059944","1.77135445617936","2.13415027789026","2.11163064447569","2.07569648631677","2.21528300035968","2.22073265103707","2.09112179242644","2.26036977696396","2.0771343556878","2.3071641107805"
"44","2.25212263893884","2.19628188499784","1.86378053166792","1.10357941440569","1.03395132372015","1.0121817858142","2.35322728313115","2.66493731085171","2.61011438397568","1.44448440854941","1.41056941583378","1.21588972813509","100","100","100","1.18548728299243","1.37839831133491","1.494239719234","3.69074124166823","3.1091528699677","3.45349813076982","1.54456514722022","1.91368479947102","1.72554105948475","1.96340014605064","2.13209226621907","1.80737245511794","2.20927161645862","2.18273372313198","2.19402936271785","2.33556936692666","2.30770907584824","2.22018768596933","2.3429534530473","2.16317443142804","2.39061188677806"
"45","2.32394903486686","2.3397530218313","1.95061163246103","1.10841535057603","1.05145560169593","0.990920881971466","2.37674525062943","2.71152819104295","2.63840226303032","1.48409246967269","1.49620578551684","1.25417422281693","100","100","100","1.20524474381192","1.4000152590219","1.52051066859948","3.61821927214466","3.00287378245721","3.40505073624781","1.72612235555701","1.99259350552553","1.77509375495185","1.97909514000153","2.20586768080474","1.85647799976022","2.30509324352309","2.30879900598372","2.29859558310005","2.52161205697484","2.51425083652138","2.41715622695252","2.54174614073904","2.3116146588337","2.51785599004642"
"46","2.4285182143354","2.46008130878811","2.10198895481569","1.11055161364157","1.02479591058213","0.987258716716259","2.41425470081913","2.73635878122031","2.69869266085926","1.53233277746896","1.50584747517684","1.26878767071031","100","100","100","1.24645863533481","1.40535591668574","1.54757000076295","3.51556126790734","2.90642751617803","3.32626331985453","1.80692250960047","2.16261955790452","1.87642372123947","2.02975509269856","2.25233335876504","1.88350185576634","2.41641870756084","2.44226514311202","2.46697693344523","2.71817676486937","2.73970651814552","2.66302630001417","2.7263177045736","2.4274923977373","2.74486328503266"
"47","2.58579385061418","2.7182421606775","2.19610022997526","1.10592695623595","1.02333540420059","0.987023962533232","2.48460473683637","2.76569771877623","2.71143843209062","1.56627990915013","1.59489476724542","1.32372014953841","100","100","100","1.27283718036751","1.47859922178988","1.62335647618321","3.38139925230793","2.8900587472343","3.26784669769334","1.91856768647796","2.74122459519576","1.98273382983843","2.10203925928348","2.34022532489001","1.98967472851657","2.56754842014627","2.66204536289224","2.70836739365007","3.08659494926375","3.13643326232019","3.04224205895069","3.01467409272399","2.62138258476093","3.02793490937231"
"48","2.81921328842821","3.01474675473302","2.42994054850315","1.08430609597925","1.01718987505209","0.976107893022519","2.51534076665686","2.82253757534142","2.76422267999288","1.61097123674373","1.70778973067826","1.38958826072582","100","100","100","1.30464637216754","1.52732636504667","1.6837240732869","3.314611687237","2.82457211159431","3.1812367886042","2.06661652988043","2.84395470250357","2.07217517357137","2.21277616104808","2.42028432644134","2.11876605376262","2.76580671178977","2.98422871093963","3.09138246738384","3.67061640579608","3.67993752776918","3.54467078660258","3.45791234781851","2.88944838635843","3.43385214007782"
"49","3.12036098486087","3.44525239009103","2.76012230692936","1.07140132317518","1.02344439721414","0.964980544747082","2.55316134235796","2.83512626840619","2.80333663945474","1.6748537187997","1.85397116044862","1.42075365696332","100","100","100","1.34540975923443","1.59855860931622","1.74553037816943","3.24284733348592","2.78200579842832","3.16213884536155","2.28488593881132","3.09425220388828","2.22105963007771","2.32639047837034","2.54050976870844","2.29213984306683","3.12646459361955","3.43960152154247","3.59713834650891","4.25858955774268","4.2941235159134","4.20245200744171","4.04750642150505","3.33300635429269","3.99448495351448"
"50","3.39901648667957","3.83982386729011","3.0789184874788","1.08552681773098","0.982782736959894","0.984324289428432","2.54744284224715","2.84275577935454","2.81498435950256","1.75770060411855","2.03609848608704","1.51099529904748","100","100","100","1.4185021509352","1.67772945754177","1.83849415252482","3.11398489356832","2.68885764422501","3.00649682201525","2.4375700594515","3.38586796586339","2.39719233997101","2.3936636911574","2.69703212024109","2.44918200743332","3.46641380287524","3.90925968312098","4.06770310638473","4.98728414841942","5.01640344853895","4.88288700694285","4.59343509927167","3.74649678288955","4.54915039945939"
"51","3.8870450904097","4.43427176317998","3.52305383891559","1.06355382619974","0.990193144004085","0.972889804430203","2.59479667353323","2.87571526665141","2.84056229495689","1.9258793011368","2.33885592548902","1.67297568533549","100","100","100","1.49627425548689","1.72638226197393","1.9923587513425","3.09974313979807","2.64276086569518","2.99868390936141","2.68275403546633","3.77976145062435","2.5913088970997","2.59596653187864","2.9201408189735","2.67250869219283","3.98718242160678","4.70110119274688","4.87077515831235","5.932120827978","5.95101853971161","5.76428625925078","5.36087586785687","4.385333900097","5.36037701521794"
"52","4.49284293184499","5.21658274204624","4.22099758790077","1.0586170838214","0.993471318488485","0.959909854393718","2.64730158069595","2.90046262580023","2.91365154262842","2.18547341115434","2.86430914778363","2.00623440037494","100","100","100","1.61114925866585","1.85747175958962","2.17146054271255","2.98454730590231","2.57846952010376","2.895494773785","3.0870175067932","4.33661402304112","2.86772508791277","2.8223740858211","3.21955825131609","2.95974161389588","4.73070369522647","5.81877368327357","5.85870145723659","7.18171734422593","7.18181124589914","6.97075717446512","6.44764101390332","5.19406206062192","6.4264717102222"
"53","5.22832778726576","6.38883509105528","4.97960573034961","1.0614175631342","0.963759822995346","0.945707226320639","2.66324428604127","2.91323338673991","2.85973144121462","2.66741574592341","3.55448015782188","2.5502911930012","100","100","100","1.75173571374075","2.06280177440626","2.40787365529869","2.91567210541804","2.55370630742569","2.82635233081559","3.64476997024491","5.08216983291371","3.34870134824358","3.17072938124666","3.65758754863813","3.40252712878028","5.68500292464586","7.0976250422348","7.05424582284276","8.64688080160728","8.68914102606023","8.524561575603","7.6830265180002","6.27440807710893","7.72269997493161"
"54","6.26862418118999","7.67646178495343","5.85987131558201","1.05181611704844","0.964751659418631","0.951182029231926","2.65859112277057","2.92842428800314","2.89031306426591","3.59095648635589","4.8276275490741","3.51655058910724","100","100","100","2.0004577706569","2.33106991175199","2.72404058899824","2.81757839322499","2.49692094736727","2.79116121156634","4.47384349329875","6.14011303413913","3.97262766225916","3.60656519417105","3.96645558353043","3.89321227842629","6.85611329236873","8.65482185091935","8.54745010844805","10.4634634458393","10.4315033406359","10.2983138780804","9.21820988197733","7.5444963977809","9.29376160321457"
"55","7.40738318673773","8.57671473258564","7.02817832710257","1.03423470555537","0.953252896489335","0.923757710207699","2.64509275724657","2.90975675731913","2.90615007941627","5.10719462882429","6.777948533499","5.14737671981893","100","100","100","2.2390434773131","2.6446428117291","3.13410772869459","2.73807888914321","2.41855497062638","2.72286346445193","5.54818036163882","7.58462399226876","4.92995522063959","4.19230727310379","4.52212013209953","4.59325169756618","8.24130235751888","10.4832023600621","10.3268700476299","12.4955040381912","12.5614302789858","12.4186136591721","11.2386286627262","9.18663544436032","11.0416629986326"
"56","8.84860507108161","10.0519896674623","8.52688015425484","1.00883933339873","0.94730782302309","0.929274433508812","2.63054638197692","2.85452702481771","2.89850989782324","7.27541188139252","9.44087422457759","7.31920783877754","100","100","100","2.66989285986768","3.05841662216119","3.64181989267821","2.66912990877285","2.37245092589565","2.6567047052284","7.00519896674623","9.36792044963251","6.19526461687139","5.00658681111874","5.39770293031909","5.47300424709443","9.90234225986114","12.6733806363012","12.4255232572925","14.9771461467502","15.0094860252791","14.7308249848877","14.1204954095776","10.9460593575952","13.2568034696668"
"57","10.6850210901481","11.8222541935062","10.2681228133277","0.99956130312047","0.936649627425549","0.912162530381803","2.59163587614034","2.85757882919705","2.82597085526818","9.72130486435819","12.3319055248559","9.72708149407623","100","100","100","3.14432953938562","3.6446760685717","4.34130072262368","2.55130846112764","2.30672813872631","2.61943550594877","8.60597935672323","11.5960428269881","7.82918614916784","6.21249277921285","6.72617685206378","6.7380570905405","12.0559497469546","15.2422369726101","15.0448506250749","17.9838136990803","17.9651585666692","17.5647554741741","16.9564120170666","13.4037428200852","16.1783271025661"
"58","13.208463670812","14.3814373998627","12.708222069632","1.02529727844445","0.938175529615218","0.908115256478727","2.55501422358827","2.83301348075896","2.80338750286107","11.8242160677501","15.0149949234408","12.0745814039474","100","100","100","3.74608987563897","4.37577884590931","5.15186194746735","2.46423030950383","2.27766333511355","2.53506209075528","10.71253763403","14.0310775412629","9.84773676007368","8.06885340188155","8.62258716716258","8.58375469041525","14.6773010311578","18.5192879905629","18.2932784008545","21.7180568725545","21.7182832426595","21.3905664031551","20.7285229266804","16.5641769029272","19.8960206650754"
"59","16.7175069532588","17.9456661443386","15.9692203729741","0.99387095953816","0.911508572300516","0.916456855115587","2.57124691640599","2.78108389918873","2.80930330827332","14.1013707688004","17.8133821622034","14.455888710867","100","100","100","4.5819321443034","5.34025075659317","6.21459271127388","2.39983723709977","2.22674906538491","2.44373235675593","13.2647851118897","17.0176241702907","12.2867824172471","11.0675720352992","11.6615548943313","11.4885175860227","18.7696868630721","22.9409683930169","22.6691299087728","26.979694601576","26.814263023922","26.2804960355887","26.0287221742932","21.2198498076273","24.9811551079576"
"60","21.997119859617","23.5646346735841","21.2970168612192","1.00333937825355","0.91411078049897","0.904383154039826","2.60144524735964","2.80638844383408","2.77147434849426","16.5345744004476","21.0619189309965","17.1902271833606","100","100","100","5.53129371073981","6.40431321685613","7.56674550494647","2.35538261997406","2.17264996390654","2.39926320722842","16.3227937089233","20.7813709141244","15.2968424723975","16.1332464742856","16.482904445825","16.299469204024","24.2407682917525","28.9305968820732","28.6893771775896","33.8694336359706","33.7666895551995","32.8924747590346","33.0272138786673","27.7714198519875","32.3826962691691"
"61","30.3610793214822","31.6514369890429","29.9884540067648","0.997118392403355","0.924060934360774","0.910963607232777","2.59978519992253","2.79230563820859","2.75761043717098","18.7778697231661","24.0427688585162","19.3603926654968","100","100","100","6.48346303501946","7.70675974670024","9.13369837608794","2.26759238066173","2.10363223409687","2.3575188830396","20.8890140911198","26.490329594873","20.1263229027019","24.7759721268533","24.8013021032019","24.4714383807998","32.7612290052208","37.8379055902517","37.880739844576","43.3580945643202","43.1353220925205","42.0352013897448","42.8518094656799","37.5289774694673","42.7850984751877"
"62","41.830260987963","42.6413366903181","42.0204118762141","0.981272485049093","0.907911802853437","0.913913684799471","2.60433356221866","2.76904296588435","2.74298525156845","19.7041929612312","25.0129156721054","20.1507121855028","100","100","100","7.37397319498487","8.87502861066606","10.7301441977569","2.19729915312428","2.02694307294902","2.25571940838592","27.2612916762035","35.037562625569","27.1016505175352","37.5410673098931","37.1022100150047","36.2940604257267","44.9628697133847","50.1337198952214","50.0167849240864","56.0639939902929","55.2218552790766","54.3031028634141","56.0786221103227","51.530530759645","56.7069856976014"
"63","55.426653151533","55.836194399939","56.1197204906224","0.98115510795758","0.907911802853437","0.879197098011472","2.57430598698623","2.7705615320058","2.7101196659448","19.3327447710602","24.2836143536533","19.7682808531973","95.3690903079779","99.9955120523833","100","7.93283850505183","9.80937121930484","12.0308232242313","2.11184863050278","1.9662775616083","2.21855279076611","36.6528381780728","46.7558047862465","36.9051433803093","52.8504942833164","51.9747354194596","50.5241474021515","60.0720225833524","65.0322074355034","64.2971753202928","70.8969035084851","69.3704479696698","67.8008189008418","71.1158704727027","68.009930101942","73.2936598764019"
"64","67.3027331255759","66.5973907072557","68.5248086264337","0.969615472648203","0.901699201081211","0.881317507547766","2.48989089799344","2.77180132753491","2.66956588082704","17.9746191602452","22.7314739125222","18.2707713435569","84.7199424516889","90.0856265882588","92.8741321431296","8.2515704076702","10.1851791300178","13.5083425767793","2.05386434729534","1.87010212645369","2.12176699473564","46.1257343404288","59.7718776226444","47.1081292439155","66.5384908827344","65.3802293939625","63.0544202116644","74.2785710512879","79.1591261666794","78.1672527518259","83.4077210650797","82.6014837154821","79.7771092872947","84.6631570916304","82.5597009231708","87.3376821545739"
"65","74.4496579435925","73.7917143511101","77.0025831344211","0.975178657714707","0.883090460568144","0.889906157015336","2.44927646804506","2.71877622644388","2.67045599043768","16.3990888184067","20.7891457490908","16.7398591083645","75.583403270517","80.7408255130846","82.31643690101","8.17948969471057","10.3278782330053","12.5077112557085","1.97839087745245","1.81823961750718","2.06149385824369","53.0115474892177","69.2289616235599","54.9369293761603","76.1267152775507","74.5109776924838","71.2327529036158","84.3207681156869","89.5678427012828","87.5610633358402","91.7098907806163","89.93057145037","88.4076120720662","93.8130769817655","92.4218247610328","96.8353805854378"
"66","77.0506345209939","75.7652399481193","79.8010458298854","0.992408636606394","0.889056011509663","0.873102159151599","2.37299589096339","2.71267261768521","2.57454912524723","14.8686089221681","18.9988047099514","15.0549324788281","66.9320646546556","71.2726473056607","72.9649369475417","7.97401271193901","10.073025319077","12.2951094834821","1.91642415721152","1.74296177615015","2.01347880267542","55.774586099031","72.5882769096319","57.5793322417264","78.6095761261703","77.5686274509804","73.6717566403994","89.9190684954017","93.7654688334478","91.8160143434806","94.6430660461331","93.1161102573325","90.842943582701","96.5324459625215","95.3558658223341","99.6757009052191"
"67","75.9143381986138","74.3367230160547","78.0552885226724","0.985145929069024","0.896140557390272","0.884209455507236","2.36275054768989","2.6215953307393","2.49637598229953","13.404135194934","17.2492343240798","13.694502643919","58.7805498334223","62.8931105516136","64.4419012741283","7.61675876576312","9.74302419942154","11.884641794461","1.88014625185603","1.75519442537067","1.96169985503929","55.2602208198455","72.5121118486305","56.8808211701322","77.8015270759606","76.6004594661038","72.8474606444394","90.0356552478319","93.3249408712902","91.4916783834156","93.1268279036647","91.7339335215279","89.268916785511","95.0621805142291","94.0785185669598","98.291657129778"
"68","72.1121347371634","70.2351415274281","74.1696367262858","0.967069856976014","0.897942575214262","0.881081356018413","2.25648235948076","2.51668221913129","2.37712085732228","12.1813861731463","15.6972828041723","12.3016962946009","51.6937514305333","55.479925582924","56.7298826145244","7.24650949874113","9.25154497596704","11.3111608007465","1.822944482592","1.66333511355255","1.89099972025127","52.2129941470752","68.7778032094809","54.0322982630147","73.8577741782136","72.9774711440997","69.0661478599222","87.0053079597598","89.5100764041025","88.0213903743315","88.0626324160314","87.2716868848707","85.2277409018082","89.9044131271186","90.005245288777","93.269790406435"
"69","66.7112448092077","64.9691698398496","68.117917026134","0.969456524503446","0.909110726002463","0.870938019026827","2.12252994583047","2.34269583319709","2.24378830650289","11.1539380992345","14.2604279065712","11.1797767096462","45.2299603959023","48.4252689402609","49.7604920447676","6.83533754717092","8.79148546578164","10.6202792401007","1.77749653306047","1.59674764847573","1.82172376084026","49.0368696116579","64.17007269834","50.3983113349101","68.1058104175522","67.189179173615","63.721471986979","81.8599573921158","83.9684020869647","83.220925205361","82.4146448462654","81.7480735484855","79.6576892754508","84.4927646804506","84.2300188557913","87.1072709239338"
"70","61.0457879649914","59.8172187162803","62.53386957896","0.973652755525037","0.880350194552529","0.888947018496115","1.99171851266152","2.28321918411184","2.17224892551054","10.2028178327103","13.0367996744742","10.1681426835924","39.5343650779677","42.2865135678136","43.6068258691285","6.44052796215763","8.37469618197474","10.0508316166934","1.69314106965744","1.54268711375601","1.75488924493273","44.947513452623","61.8895028828652","46.7077762668354","62.1909920907403","61.6128786144808","58.0005132580093","75.791866941329","78.0239566643778","76.500754147813","75.9200896760979","75.1359324533964","73.1886073794977","77.6139658197909","77.5761630602555","80.095623203886"
