Reading,Well,Filter A,Filter B,Filter C,Filter D,Filter E
5,37,2372226,4770892,4100569,1071947,2854
5,38,239744,347131,345862,124699,2912
5,39,189756,60678,36200,20394,1788
5,40,62684,14999,15149,14032,1175
5,41,62535,14174,14249,14424,1427
5,42,54601,12474,13251,13454,1419
5,43,75122,15758,14049,14170,2053
5,44,56000,12621,13252,12687,1736
5,45,4351699,2145783,818011,147250,6110
5,46,69109,14451,15314,13616,1648
5,47,87754,16691,16632,14200,1950
5,48,90780,16486,16583,15073,2142
5,49,86349,41971,45172,28755,1155
5,50,87797,17777,17139,15936,2591
5,51,53444,12822,13384,12864,1220
5,52,54857,13587,12180,11500,1187
5,53,55451,11451,10971,11201,1495
5,54,50048,10214,9945,10715,946
5,55,49560,10218,9491,10416,931
5,56,55577,11123,10058,10728,1301
5,57,67905,13150,12161,12630,2444
5,58,54046,9663,9296,9987,769
5,59,65393,14149,12767,11082,894
5,60,73361,11520,10366,10983,1267
5,61,115559,21435,18518,17754,2628
5,62,70359,20006,19088,18325,2664
5,63,59902,15729,15288,15198,1880
5,64,115903,31813,23446,22055,4232
5,65,130601,45958,26937,18235,1260
5,66,98584,31168,22069,19063,3455
5,67,155833,56254,26563,18071,1092
5,68,99879,34263,23139,18307,1584
5,69,65563,18755,17659,18963,2107
5,70,209621,85149,41145,23567,1647
5,71,88589,24997,16207,13867,778
5,72,63025,15172,15394,15022,1203
5,73,96839,18000,15662,15166,1760
5,74,78191,15993,15387,15491,1090
5,75,73028,12235,11093,13029,1541
5,76,63180,15210,16011,15040,1371
5,77,78901,13652,12326,13079,2030
5,78,63334,12280,12130,12194,1762
5,79,273955,86738,33064,16886,1401
5,80,99905,19648,17122,15034,1352
5,81,60919,14513,17076,15699,1122
5,82,106662,30092,21981,16380,891
5,83,71358,14264,14045,14099,1636
5,84,73366,14876,15512,14413,1154
5,85,75556,22480,22030,17478,1391
5,86,75089,10877,8881,11265,127
5,87,63682,10555,8412,9455,1496
5,88,57979,13665,13631,12538,1303
5,89,82707,12742,11127,12068,1431
5,90,72412,13698,10856,10940,2141
5,91,71461,12627,11040,11235,1247
5,92,80086,13668,11059,11868,1375
5,93,49986,9184,6054,8196,465
5,94,68469,13478,12304,12483,657
5,95,70849,12173,10277,10873,665
5,96,83400,12268,10055,10711,1795
6,1,149186,25051,24289,25476,3351
6,2,139946,19946,17319,17261,2420
6,3,145534,31595,18968,15318,1771
6,4,68813,17642,25464,20741,1515
6,5,88875,20250,20158,14530,1234
6,6,74577,13701,16607,12946,875
6,7,85571,16333,19097,14411,1268
6,8,98841,23081,23640,17550,1135
6,9,118089,19638,19640,17617,1964
6,10,203631,30874,16792,13253,1468
6,11,129100,18297,17837,16473,2566
6,12,290233,43085,35261,33547,8830
6,13,104742,15920,15136,14718,1846
6,14,92834,15243,14280,13294,1622
6,15,88250,19245,17570,14585,1205
6,16,70490,13780,12267,9782,990
6,17,66876,12597,12919,10775,915
6,18,69931,13556,10899,8949,1233
6,19,63504,12137,11238,9000,465
6,20,68405,12148,12283,9899,1477
6,21,92626,17361,19185,18482,3566
6,22,79561,14752,17195,13727,1430
6,23,92817,15846,18361,15168,1381
6,24,102608,24035,19984,14295,791
6,25,154846,122908,113107,48978,1896
6,26,120578,20140,16972,14008,2277
6,27,78019,13911,13308,13242,1425
6,28,362409,151891,62859,20786,1616
6,29,78905,18506,14548,12985,1015
6,30,885238,409126,100284,20618,950
6,31,238315,57356,21362,12912,1412
6,32,59057,10970,8971,9459,2051
6,33,956027,376944,79145,16641,932
6,34,73666,13440,10439,9149,881
6,35,90887,13698,10612,9966,1630
6,36,100326,13454,10257,9510,2846
6,37,2328300,4693253,4082438,1083998,2939
6,38,242144,353281,352746,127769,2531
6,39,189229,61316,36376,20463,1859
6,40,61368,15122,15432,14394,618
6,41,61072,14200,14069,14314,1125
6,42,55059,12442,12906,13530,948
6,43,74192,15375,14014,13966,1422
6,44,56242,12340,12898,12749,1567
6,45,4332352,2152344,823284,147635,5557
6,46,66981,14323,15114,13830,1361
6,47,85536,16427,16345,14106,1811
6,48,89174,16285,16653,14662,2144
6,49,85138,42454,46317,29473,1466
6,50,85800,17513,16980,16459,2268
6,51,52253,12614,13388,12825,1503
6,52,53895,13800,11890,11094,1104
6,53,55080,11437,10895,11542,1187
6,54,49502,10394,9989,10619,1044
6,55,48702,10175,9499,10053,461
6,56,54425,10761,10172,11101,1604
6,57,65385,12819,11896,13166,2509
6,58,53741,9788,9137,10046,916
6,59,64337,14193,12547,11452,234
6,60,72529,11153,10151,10547,1411
6,61,112136,21143,18084,17347,2697
6,62,70017,19748,18868,18660,2098
6,63,58453,15586,14794,14978,1926
6,64,115166,31155,23056,21700,4107
6,65,130081,45492,26764,18626,1225
6,66,98834,31388,21828,18818,3319
6,67,156330,57163,26555,17714,1412
6,68,99159,34541,22971,18307,1691
6,69,64478,18209,17112,19045,2003
6,70,211401,86303,41113,23632,1516
6,71,89339,24923,15873,14000,1267
6,72,61134,15045,15350,15061,1173
6,73,95321,18036,15762,14976,1451
6,74,77830,15996,15174,15206,924
6,75,72264,12142,10631,12468,1711
6,76,61578,15295,15780,14693,1498
6,77,77696,13485,12162,12566,1832
6,78,61969,12209,12109,12099,1479
6,79,271201,86581,33411,16743,1875
6,80,99254,19333,16651,14764,1256
6,81,60122,14296,16733,15892,1022
6,82,105355,29919,21654,16461,1190
6,83,70130,13952,13758,13806,1437
6,84,72126,14459,14904,14532,858
6,85,74342,22887,22635,17398,1180
6,86,73336,10337,8986,10684,0
6,87,62886,10282,8083,9796,1296
6,88,57071,13889,13536,12763,1094
6,89,81304,12254,11130,11422,1499
6,90,70599,13572,10686,10653,1781
6,91,70123,12751,10734,11136,1442
6,92,79675,13567,10981,11751,1050
6,93,49851,8988,5728,8440,792
6,94,67365,13241,12363,12515,1304
6,95,70435,12106,10484,10873,822
6,96,81292,12098,9688,10342,1954
7,1,148859,24308,23949,24429,3211
7,2,138674,19389,17443,17102,2483
7,3,145473,31759,18832,14901,1845
7,4,67487,17395,25437,21315,998
7,5,87917,20329,20269,14380,1546
7,6,75609,13669,16367,12287,1118
7,7,84925,16369,19285,14609,1041
7,8,96809,23129,23478,17378,1272
7,9,116252,19591,19594,17382,2038
7,10,203381,31608,16718,12615,1299
7,11,127329,18884,17398,16055,2036
7,12,284308,42558,34674,33089,9222
7,13,102470,15730,15291,14141,1967
7,14,93081,14990,13990,13137,1847
7,15,85658,18808,17432,14699,1503
7,16,70240,13602,12013,10026,995
7,17,65419,12609,12874,10864,1204
7,18,68969,13269,10658,8873,1350
7,19,64691,12288,11177,9074,0
7,20,66994,11785,11958,9799,1184
7,21,91518,17328,18493,18392,3509
7,22,78958,14333,16894,13608,1476
7,23,93007,15834,17877,14395,1158
7,24,102209,25101,20483,14550,499
7,25,155993,126055,116848,51153,2021
7,26,119304,20516,16995,14129,1497
7,27,77333,13401,13453,12577,1692
7,28,358643,150040,62277,21059,790
7,29,77643,17901,14318,13147,1347
7,30,904611,416560,101846,21286,987
7,31,242007,58072,21564,13234,1166
7,32,58323,10436,9066,9709,1648
7,33,976972,381446,79941,16296,943
7,34,72841,12969,10194,9031,1137
7,35,89299,13920,10598,9748,1346
7,36,98703,13030,10073,9912,2918
7,37,2286269,4624327,4056158,1093700,2854
7,38,244444,362803,362283,131791,2835
7,39,187576,61276,36385,20764,1674
7,40,61190,15208,15178,14583,761
7,41,61482,13939,13843,14236,1247
7,42,53975,12241,12621,13434,1037
7,43,73492,15476,13679,13743,1581
7,44,55285,12346,12827,12772,1569
7,45,4328097,2163319,828514,148896,5734
7,46,67428,14034,14994,13189,1814
7,47,85711,16161,16247,13797,1923
7,48,86987,16076,16524,14758,2084
7,49,84351,43670,48150,30115,1210
7,50,84804,17243,17032,16317,2282
7,51,51579,12584,13239,12866,1169
7,52,52869,13513,12129,11722,1039
7,53,54164,11236,10944,11148,1264
7,54,49069,10322,9772,10856,1016
7,55,47918,10283,9368,10476,701
7,56,54044,11035,9938,10837,1221
7,57,65269,12610,11783,12804,2566
7,58,53454,10070,9156,9515,588
7,59,63755,13897,12323,11053,617
7,60,71240,11165,10064,10617,1192
7,61,108963,20624,17785,16569,2128
7,62,69833,19699,18780,18731,2168
7,63,58409,15697,14932,14832,1505
7,64,113321,31383,22899,21570,4126
7,65,129269,45693,26912,18398,1385
7,66,99090,31917,21748,19073,3721
7,67,159302,58364,26245,18076,1445
7,68,99006,34777,22799,18044,1458
7,69,64799,18241,17004,19002,1498
7,70,216086,87572,41252,23673,1322
7,71,90941,25831,15924,14494,1078
7,72,60917,15171,15083,15502,928
7,73,94270,17815,15506,14982,2136
7,74,75514,15712,14822,15178,1420
7,75,71191,12246,10644,12419,1705
7,76,61003,15210,15762,14966,1842
7,77,76982,13250,11966,12576,1793
7,78,61812,12119,11925,12335,1712
7,79,271110,87027,33484,17040,1849
7,80,98609,19245,16620,15150,1689
7,81,59053,14059,16408,15609,1769
7,82,104006,29945,21632,16295,818
7,83,69156,13738,13493,13987,1520
7,84,72008,14408,15078,14516,1396
7,85,74773,23819,23310,18602,1505
7,86,72665,10641,8913,10606,0
7,87,61437,9959,8187,9805,1557
7,88,56368,13760,13308,12753,1307
7,89,80524,12227,10708,11318,1636
7,90,69917,13726,10535,10814,1826
7,91,69432,12195,10747,10847,1425
7,92,77958,13746,10766,11839,1388
7,93,48441,8702,5689,8297,986
7,94,66268,13050,12226,12460,1141
7,95,70008,11972,10048,11127,1052
7,96,81952,11873,9597,10200,2180
8,1,152760,24711,24193,25322,3465
8,2,138712,19391,17260,16526,2607
8,3,148125,32545,19196,14662,1487
8,4,66686,17479,25133,21117,1055
8,5,89536,20371,20390,14631,1234
8,6,76736,13385,16201,12636,1093
8,7,85215,16375,19390,14614,1374
8,8,97551,22997,23360,17359,1124
8,9,115955,19660,19445,17092,2326
8,10,207592,32540,17086,12456,1010
8,11,128558,18195,17036,16562,2317
8,12,283437,42144,34283,33004,8670
8,13,103527,16428,15073,14888,2001
8,14,93308,15422,13843,13191,1369
8,15,87547,19521,17869,15158,1345
8,16,69940,13516,12435,9933,940
8,17,66288,12536,12586,10912,1509
8,18,69957,13495,11046,8935,1153
8,19,64986,11915,11315,8888,313
8,20,68132,12188,12028,9507,1959
8,21,91061,17255,18593,17914,3417
8,22,79050,14763,16831,13940,1629
8,23,92425,15751,18075,15241,1597
8,24,102457,26416,21011,14487,91
8,25,159108,132469,123507,54178,2193
8,26,118883,20853,17253,14390,2185
8,27,77949,13645,13585,13395,1397
8,28,358937,150497,63277,21971,1762
8,29,76805,18018,14158,13182,1124
8,30,937598,428937,105129,21656,730
8,31,250646,60301,21917,13424,816
8,32,58364,11010,9320,9319,1534
8,33,1015630,391759,82184,16988,1120
8,34,73779,13372,10097,9106,1272
8,35,90438,13586,10438,9980,2386
8,36,98750,12872,9911,9412,2957
8,37,2266900,4603447,4078358,1112359,3181
8,38,253284,378608,378028,137786,2918
8,39,191135,62229,36673,20990,1727
8,40,61506,15690,15114,14421,711
8,41,61975,14092,13903,14059,1149
8,42,54961,12775,12885,13494,1110
8,43,74375,15254,13865,14384,1591
8,44,55059,12446,13030,12678,1533
8,45,4377326,2191794,844117,152034,6332
8,46,68437,13896,15107,13410,1589
8,47,86257,16291,16378,14079,1890
8,48,88294,16307,16624,14512,2090
8,49,85683,45695,50204,31482,1741
8,50,85086,17701,17285,16223,2085
8,51,50686,12567,13569,13243,1102
8,52,52922,13575,12039,11867,1162
8,53,53878,11483,10765,11367,1227
8,54,49172,10385,9979,10847,975
8,55,47903,10148,9597,10713,726
8,56,54282,10933,10035,10903,1371
8,57,64808,12768,11898,12404,2406
8,58,53930,9652,9351,10140,868
8,59,63363,13583,12568,11299,609
8,60,71880,11088,9930,10920,992
8,61,108451,20277,17556,17450,3061
