Reading,Well,Filter A,Filter B,Filter C,Filter D,Filter E
20,1,161260,24345,19251,18366,2929
20,2,163753,25156,19786,19311,2716
20,3,93624,18193,15418,13134,2025
20,4,1267183,1214298,774710,279018,1580
20,5,87830,35100,47974,34292,1877
20,6,89971,15575,15709,10890,1059
20,7,104872,12413,10316,6346,1551
20,8,93271,11568,8812,5758,265
20,9,94455,13744,11338,8098,1462
20,10,139588,16895,12765,10121,1646
20,11,163107,19438,14496,11095,2435
20,12,152437,20205,15067,12107,5047
20,13,118569,16716,11795,11620,2045
20,14,105746,14421,10610,9458,1716
20,15,86678,11849,8859,7496,1151
20,16,82870,13934,10845,8428,1397
20,17,74911,12949,10860,8484,1075
20,18,73647,13935,11906,8962,3499
20,19,73752,15986,13511,8671,116
20,20,82110,16847,13930,9616,1726
20,21,91228,17313,15050,11180,2872
20,22,95080,13789,11775,9549,1776
20,23,102508,15849,13248,10276,1553
20,24,98822,15029,12069,10563,1008
20,25,125694,15343,10611,12026,2283
20,26,124242,14773,10198,11495,1897
20,27,89497,12467,8885,9720,1293
20,28,79881,13394,10763,11207,1361
20,29,78653,12919,10186,9980,1736
20,30,69320,12451,10226,10515,1671
20,31,65706,16746,14504,14424,1391
20,32,1049337,1975927,1966699,610185,3119
20,33,1191492,2263393,2156348,656167,2670
20,34,1304441,2475566,2327312,702260,2801
20,35,704238,1396379,1378711,455901,2191
20,36,151007,169000,173288,77729,3970
20,37,92932,12653,10485,10831,1641
20,38,88865,12671,10881,10240,1811
20,39,79220,11649,9778,9892,1682
20,40,69639,11905,10257,10929,1128
20,41,79323,17761,12771,12120,1316
20,42,73131,11835,9439,10505,1311
20,43,70514,12051,9480,10217,1016
20,44,66814,11725,9399,9217,1623
20,45,58440,11218,9579,8340,1515
20,46,74478,12981,10660,9580,1418
20,47,88817,17064,13377,10957,2473
20,48,75644,12131,10732,9759,1464
20,49,81471,14637,11763,12504,1761
20,50,78640,12611,10929,11287,1760
20,51,58357,12201,10515,10561,1209
20,52,53171,11593,10497,10080,879
20,53,70107,19796,16254,12605,1224
20,54,64500,14255,12399,12607,1731
20,55,60881,12745,10499,10919,1100
20,56,63029,12747,11291,11162,1787
20,57,67831,17783,15960,13252,1977
20,58,60282,11629,10706,10421,873
20,59,102963,73117,49358,21858,756
20,60,107118,56469,40834,19229,1177
20,61,107067,17293,13725,14542,2375
20,62,75946,13036,11177,11355,1175
20,63,72267,13494,10583,10270,1430
20,64,410529,187327,65480,21138,1998
20,65,56557,14637,14010,12150,1328
20,66,71593,13490,11329,11966,2141
20,67,58942,14078,12582,12383,1606
20,68,62687,14726,13055,13038,1981
20,69,66753,15416,19462,20396,2187
20,70,57051,15173,13646,12267,1331
20,71,66095,12022,10583,10717,1147
20,72,70754,12848,11932,11349,1376
20,73,87726,12314,9701,11079,1187
20,74,84128,21289,19049,21064,4237
20,75,58361,15878,14983,16432,2256
20,76,49759,13015,12077,12489,1387
20,77,67199,15351,13936,13669,1950
20,78,54501,13974,13081,14188,2452
20,79,59327,14957,13863,15033,2068
20,80,58234,20435,17782,15103,1832
20,81,53873,17976,18576,17955,1667
20,82,63625,13913,13231,13184,1827
20,83,69322,13636,12886,12518,1547
20,84,74106,14749,13317,13066,1713
20,85,69630,18776,177906,149358,1164
20,86,77273,11995,10355,11008,0
20,87,65356,11812,9634,10302,1925
20,88,55966,10977,9016,9709,1218
20,89,74946,12897,11608,11495,1425
20,90,68744,13223,11714,11708,1980
20,91,90563,34831,36613,27015,1952
20,92,69501,17581,16703,15030,1876
20,93,45136,15340,13981,13625,1113
20,94,65497,14088,14507,13742,1148
20,95,71194,16104,16559,15353,1195
20,96,78863,14529,13522,13581,1831
21,1,160522,24572,19164,17372,3380
21,2,162709,25251,20037,19053,2666
21,3,91327,18142,15420,13248,2104
21,4,1244969,1192788,759614,272097,1527
21,5,87801,36611,48736,34731,1681
21,6,89368,15592,15610,11007,1103
21,7,104480,12675,10499,6570,1043
21,8,91435,11610,8865,5387,566
21,9,93661,14083,11308,8162,1449
21,10,138478,17055,12997,9793,1313
21,11,161213,19513,14456,11270,2802
21,12,150388,19680,15337,12520,4675
21,13,116102,16920,12068,11752,1841
21,14,103819,14457,10538,9429,1122
21,15,86900,12145,8795,7550,1242
21,16,82110,14385,11138,8607,1081
21,17,74444,12936,10992,8761,1071
21,18,74025,14292,12233,8960,2922
21,19,73748,16542,13993,9070,0
21,20,82597,16836,14093,9681,1461
21,21,90833,17643,15260,10994,1751
21,22,94598,14121,11794,9300,1697
21,23,102054,16117,13113,10407,1575
21,24,97429,14728,12206,10248,518
21,25,124254,15268,10548,11972,1699
21,26,121182,14875,10287,11304,2080
21,27,88021,12328,8892,9743,1283
21,28,79083,13431,10622,11084,1003
21,29,77040,12915,10012,10278,1475
21,30,67794,12587,10045,10153,870
21,31,66154,16706,14751,13873,1190
21,32,1024623,1954653,1972110,617139,3077
21,33,1162941,2234582,2155592,662272,2493
21,34,1288285,2470396,2340634,713012,2477
21,35,764942,1530473,1513994,499791,2436
21,36,165038,205135,210402,91355,3852
21,37,91805,12497,10641,10552,1853
21,38,88548,12663,10963,10014,1728
21,39,77886,11698,10113,9553,1760
21,40,69120,11962,10497,11160,1130
21,41,79469,17560,12534,11811,1166
21,42,72592,11794,9275,10512,1299
21,43,69692,11744,9522,10271,832
21,44,65630,11788,9388,9621,1351
21,45,57974,10986,9268,8331,1626
21,46,73706,13228,10900,9687,1188
21,47,88053,16807,13706,10732,2459
21,48,75078,12777,10831,9523,1707
21,49,81102,13788,11662,12182,1269
21,50,77362,12547,10940,11265,1503
21,51,57977,12366,10845,10297,1291
21,52,52900,11858,10513,10010,793
21,53,69843,20835,17073,12837,1828
21,54,63973,14396,12646,12686,1615
21,55,61637,12734,10591,10737,920
21,56,63200,12835,11205,10929,1779
21,57,66803,18120,16087,12917,2115
21,58,60038,11643,11012,10433,1407
21,59,111174,83734,57107,23568,1158
21,60,106212,56639,41239,19531,1257
21,61,107863,17315,14036,14623,2326
21,62,75427,13075,11487,11531,1952
21,63,71522,13127,10432,10530,1587
21,64,404845,186158,65690,21605,2061
21,65,55826,14610,13839,12042,1482
21,66,71009,13428,11434,11871,1870
21,67,59074,14182,12751,12241,1701
21,68,62785,14592,13042,13274,2095
21,69,66704,15315,19660,20306,1997
21,70,56917,14913,13865,12694,1529
21,71,65714,12171,11049,10923,1178
21,72,71071,12708,11626,12105,1080
21,73,87067,12356,9556,11430,1096
21,74,82732,21001,18907,20757,3908
21,75,58661,15288,14943,16164,2042
21,76,48967,13083,12025,12415,1508
21,77,67104,14994,14170,13528,2127
21,78,54140,13941,13110,14276,2313
21,79,59390,14641,13765,14667,1751
21,80,58755,22128,18666,15280,1417
21,81,53143,17518,18524,17781,1504
21,82,62853,13857,12991,13031,1609
21,83,68446,13806,12628,12867,1547
21,84,75163,15139,13550,13695,1621
21,85,70059,18706,176630,149475,1562
21,86,77305,12226,10227,10669,32
21,87,65027,11687,9824,10024,1335
21,88,55559,10752,9167,9661,1328
21,89,73967,12748,11538,11536,1901
21,90,68219,13105,11661,11761,2197
21,91,91570,37807,38608,27427,1906
21,92,68615,17939,16735,15058,1439
21,93,45076,15377,14157,14073,1045
21,94,65094,14509,14512,13920,1216
21,95,69953,15971,16846,15331,997
21,96,78840,14772,13966,14347,615
22,1,159194,24121,19090,17870,3448
22,2,161144,25087,20000,18661,2856
22,3,90745,18412,15480,13377,2106
22,4,1218506,1162619,740458,265124,1863
22,5,87786,37185,49777,34846,1822
22,6,87418,15576,15778,10795,1044
22,7,103151,12551,10329,6556,1342
22,8,90892,11666,9009,5650,0
22,9,92589,13946,11002,8190,1677
22,10,137077,17064,12970,9903,1639
22,11,158788,19483,14366,11272,2393
22,12,147118,19978,15264,12744,4482
22,13,113705,17188,12107,11507,2333
22,14,102157,14078,10650,9562,935
22,15,84424,11813,8675,7756,1354
22,16,81441,14476,11311,8485,909
22,17,73518,13048,11077,8687,1436
22,18,72985,14046,12109,8943,3300
22,19,73112,16709,14466,9269,110
22,20,80560,17197,14514,9970,1316
22,21,89077,17965,15227,11077,1751
22,22,93161,13929,11873,9490,1799
22,23,99430,16372,13383,10261,1597
22,24,97360,14617,12518,10754,559
22,25,123340,15146,10471,11613,2047
22,26,121515,14818,10428,10934,2156
22,27,87489,12468,8869,9395,1380
22,28,79115,13645,10766,10853,1357
22,29,75492,13359,10315,10149,1108
22,30,66930,13076,10106,10482,1342
22,31,65324,16825,14778,13794,1574
22,32,1000396,1927044,1968656,621918,2821
22,33,1132553,2191102,2145427,667874,3102
22,34,1264688,2441287,2343141,724850,2531
22,35,822687,1651502,1639991,542465,3102
22,36,184214,250057,256934,109327,3936
22,37,91148,12085,10036,10328,1469
22,38,87721,12531,10499,10499,1651
22,39,76383,11054,9687,10803,1525
22,40,69075,11462,9956,11322,1140
22,41,79456,17526,12905,11830,1412
22,42,72219,11767,9341,10452,1081
22,43,68743,11658,9451,10384,942
22,44,65699,11664,9470,9101,1342
22,45,57462,11225,9208,8384,1456
22,46,73290,12960,11110,9630,1844
22,47,87103,16940,14018,10974,2010
22,48,74287,12777,10881,9551,1565
22,49,80154,13972,11574,12585,1920
22,50,76821,12676,10843,11191,1630
22,51,57410,12799,10809,10430,1309
22,52,52428,11730,10738,10187,879
22,53,69795,21994,17998,13341,1666
22,54,63189,14492,12646,12501,1422
22,55,61367,12568,10593,10744,949
22,56,63063,13065,11167,10896,2100
22,57,66487,18127,16281,13738,2298
22,58,59891,11989,10838,10532,771
22,59,120368,96477,65657,25875,630
22,60,104153,56267,41355,19695,1286
22,61,107478,17496,14153,14689,2561
22,62,74641,13269,11179,11303,1386
22,63,70627,13585,10600,10755,1098
22,64,397820,183872,65973,21683,2077
22,65,55192,14664,13746,12207,1308
22,66,70169,13486,11579,12006,1724
22,67,58053,13971,12595,12267,1529
22,68,62429,14719,12927,12819,1702
22,69,65287,15318,19760,20573,2296
22,70,56716,15315,13881,12598,1382
22,71,65792,11789,10859,11125,938
22,72,70448,12597,11788,11315,971
22,73,84679,12235,9289,11096,1135
22,74,81008,20148,18783,20446,4085
22,75,57448,15306,14435,15568,2327
22,76,49215,13093,12126,12269,1091
22,77,65807,14837,14130,13486,2068
22,78,53827,14070,13233,14056,2379
22,79,58849,14292,13530,14841,1697
22,80,59783,23638,19582,15397,1537
22,81,52419,17659,18573,17951,1697
22,82,62146,13708,13021,12960,1474
22,83,67360,13629,12745,12577,1583
22,84,75163,15305,13398,13030,1370
22,85,69541,19224,176004,149400,1183
22,86,76252,12211,10097,10883,49
22,87,63525,12215,10116,10342,1228
22,88,54587,10959,9355,9845,1129
22,89,73424,12669,11580,11495,1675
22,90,68352,13084,11896,12117,1914
22,91,93610,41066,40849,27687,1841
22,92,68118,17679,17042,14995,1723
22,93,44594,15855,14003,14183,1074
22,94,65113,14247,14445,13994,1076
22,95,69479,15920,16884,15547,1292
22,96,78035,14591,14287,13906,1361
23,1,155990,24311,19421,18482,3192
23,2,159818,25043,20281,18824,2283
23,3,89443,17682,15440,12591,2314
23,4,1195588,1135589,723261,258778,2197
23,5,87961,38015,50786,35147,1715
23,6,86612,15934,16281,11007,1297
23,7,102346,12563,10514,6383,1465
23,8,89614,11754,9234,5364,742
23,9,90483,14026,11400,8067,1090
23,10,135175,16756,12928,10276,1648
23,11,155299,19500,14781,11369,2457
23,12,146825,19756,15719,12652,4376
23,13,110432,17165,12580,11663,1546
23,14,101085,14164,10704,9189,1519
23,15,83752,12081,8663,7876,1242
23,16,81351,14346,11663,8310,1250
23,17,73563,13366,11172,8737,1509
23,18,73112,14359,12538,9021,3097
23,19,72453,17454,15294,10147,628
23,20,80900,17496,14967,9981,1783
23,21,88514,18113,16012,11814,2046
23,22,92628,13612,11724,9533,1418
23,23,97397,16655,13671,10180,1582
23,24,95792,15305,12907,10712,679
23,25,121644,15062,10281,11319,2239
23,26,120130,14527,10192,11178,2002
23,27,86594,12290,8901,9704,1278
23,28,77963,13306,10771,10772,1394
23,29,75497,13023,10320,10389,1452
23,30,66117,12813,10333,10329,1069
23,31,64696,17091,15047,13529,1436
23,32,976863,1896721,1961203,628771,2765
23,33,1105864,2158584,2137803,672810,2559
23,34,1244151,2418598,2348844,734092,2537
23,35,877330,1768415,1761816,583167,3092
23,36,209002,308883,318346,131792,3965
23,37,89300,12076,10048,10544,1624
23,38,86112,12337,10366,10206,1862
23,39,76287,11665,9623,10335,1078
23,40,66704,11866,10082,11285,1205
23,41,78861,17691,12668,11040,1423
23,42,72159,11990,9402,10788,1372
23,43,68570,11639,9455,10117,1156
23,44,64356,11748,9548,9123,1766
23,45,55839,10996,9316,8691,1522
23,46,72810,13039,10967,9474,1749
23,47,86818,16928,13919,11183,2202
23,48,74090,12847,10928,9992,1924
23,49,80335,13850,11513,12804,1615
23,50,75946,12527,10802,11722,1731
23,51,57138,12334,11070,10501,1222
23,52,50642,11903,11054,10306,871
23,53,70650,23602,19294,13598,1712
23,54,62676,14765,12926,12739,1762
23,55,61630,12965,10530,10776,970
23,56,61782,12990,11393,10946,1769
23,57,66210,17940,16554,13426,2174
23,58,58612,12026,11106,10510,863
23,59,132186,111679,76739,28909,1288
23,60,101874,54758,41515,20357,985
23,61,105822,16986,13798,14900,2251
23,62,74001,13301,11118,11506,1296
23,63,69909,13102,10569,10177,1873
23,64,392374,182168,66794,21642,1934
23,65,54657,14542,13952,12453,1273
23,66,69716,13853,11721,12150,1460
23,67,59031,14137,12823,12332,1867
23,68,62062,14826,13213,13012,1743
23,69,65007,15472,19713,20021,2067
23,70,56958,14976,14171,12651,1364
23,71,65489,11687,11124,10539,1074
23,72,70046,12320,11741,11958,1132
23,73,82797,11576,9673,11413,1210
23,74,80640,20224,18044,20415,3503
23,75,56706,15237,14447,15422,1709
23,76,48475,12927,11821,11831,1351
23,77,65657,14532,13710,13017,1892
23,78,53394,13734,12895,13968,2234
23,79,58434,14333,13372,14679,1694
23,80,62611,26529,20827,15107,1409
23,81,51648,17595,18450,18011,1658
23,82,61794,13398,12938,12896,1559
23,83,67697,13947,12789,13120,1370
23,84,74960,15157,13943,13719,1995
23,85,67402,19622,175343,149633,1627
23,86,74913,11940,10429,11365,250
23,87,62365,12027,10152,10179,1422
23,88,53221,11237,9343,9651,896
23,89,71393,12682,11763,11585,1518
23,90,67209,13001,11882,11618,1992
23,91,97207,46035,43838,28656,1870
23,92,67959,17575,16950,14944,1480
23,93,44139,15818,14510,14111,1398
23,94,64097,14262,14548,14178,1197
23,95,69124,16116,17109,15479,1263
23,96,78574,14863,14020,14380,1820
24,1,157189,24499,19485,17947,3117
24,2,160251,25253,19997,18766,2856
24,3,90259,18517,15856,12883,1843
24,4,1188112,1124688,714440,254203,2059
24,5,88077,39720,52163,36373,1412
24,6,86854,16529,16687,11263,944
24,7,103298,12855,10602,6597,1249
24,8,90527,12066,9493,5558,691
24,9,90804,14396,11666,8256,955
24,10,133755,16924,13406,10142,1988
24,11,155565,19689,15374,12002,2349
24,12,145994,20360,15991,12825,4755
24,13,110104,17524,13112,11633,1929
24,14,100781,14776,10815,9685,1660
24,15,84406,12023,8936,7774,1122
24,16,81943,15080,11956,8710,1161
24,17,73067,13951,11349,8758,1681
24,18,72375,14784,12746,9028,3229
24,19,71819,18299,16329,10050,147
24,20,79910,18086,15579,10115,1544
24,21,88641,18648,16613,11697,2233
24,22,93277,13963,11640,9589,1075
24,23,99528,17066,13939,10311,1439
24,24,95972,15199,12852,10678,1008
24,25,121990,15097,10548,11855,1676
24,26,120614,14548,10343,10630,2076
24,27,86329,12586,9531,9798,1547
24,28,78481,13920,11020,11081,1399
24,29,75603,13197,10486,10138,1190
24,30,66952,13120,10497,10676,1234
24,31,66159,17680,15400,13493,1293
24,32,965025,1889517,1972999,638029,3708
24,33,1095885,2150792,2150074,684001,2562
24,34,1235802,2418165,2369804,749507,2897
24,35,932513,1885342,1887352,626424,2745
24,36,244104,389402,398039,160914,3690
24,37,90031,12322,10052,10537,1850
24,38,87512,12240,10492,10097,1847
24,39,75641,11709,9605,10318,1338
24,40,68038,11247,10024,11252,908
24,41,79802,18077,12634,11594,752
24,42,72257,11926,9701,10462,1226
24,43,69026,11784,9568,10508,933
24,44,64883,12058,9479,9601,1514
24,45,56638,11350,9600,8637,1456
24,46,72578,13637,11312,9590,1706
24,47,86578,17616,14493,11348,1876
24,48,74482,13074,11138,10162,1721
24,49,79752,14152,11317,12423,1389
24,50,75404,12582,10959,11414,1474
24,51,58034,12731,11394,10304,1441
24,52,51255,12251,11234,10747,890
24,53,74003,26241,21331,14368,1508
24,54,63307,15134,13355,12511,1683
24,55,62502,13198,10846,10892,1347
24,56,62128,13257,11861,11131,1654
24,57,66020,18534,17222,13724,2302
24,58,59912,12195,11357,10684,599
24,59,148023,131613,91045,33226,1112
24,60,101165,54417,41045,20190,1450
24,61,106352,17391,14001,14412,2358
24,62,74817,13343,11288,11218,2027
24,63,70109,13471,10856,10568,1385
24,64,389609,182930,67746,22140,1888
24,65,55448,14807,14159,12527,1611
24,66,69434,14096,11909,12594,2005
24,67,59072,14179,12865,12407,1717
24,68,63323,15077,13433,13082,1723
24,69,65476,15628,20289,20771,2701
24,70,56917,15659,14037,12621,1685
24,71,64566,12250,11404,11246,874
24,72,70934,12569,12038,12211,1183
24,73,82947,12101,9960,11330,1287
24,74,79322,20090,18305,20425,3737
24,75,57816,15032,14366,15218,1938
24,76,49276,13277,11849,12462,1295
24,77,66538,14834,14120,13120,1992
24,78,54135,13763,13024,13518,2118
24,79,58408,14187,13554,14645,1809
24,80,66447,29806,22559,16185,1548
24,81,52921,17448,18687,17942,1380
24,82,61549,13751,12684,13024,1597
24,83,67917,14007,13143,13075,1517
24,84,75419,15552,14089,14039,2039
24,85,68421,19009,176225,151387,1562
24,86,75000,11934,10770,11230,0
24,87,63785,12356,10672,10675,1218
24,88,54416,11347,9785,10125,1078
24,89,71053,12860,12015,12207,1548
24,90,67904,12983,11823,11976,2038
24,91,103253,53209,48683,29802,1600
24,92,69251,18194,17376,14998,1702
24,93,45061,16302,14705,14244,828
24,94,64691,14472,14919,14007,852
24,95,70272,16535,17709,16334,1122
24,96,78392,15312,14518,14341,1657
25,1,155128,24503,19986,18079,3017
25,2,158128,25663,20338,18478,3052
25,3,89858,18643,15884,12868,2159
25,4,1162534,1097321,695766,247905,1597
25,5,87677,40946,53101,35839,1647
25,6,86256,16808,17163,11305,907
25,7,102285,13442,10602,6387,1146
25,8,89368,12116,9805,5636,717
25,9,89304,14518,12116,8224,1225
25,10,132112,17306,14056,10484,1810
25,11,151835,20150,15314,11840,2007
25,12,144009,20948,16746,12371,4597
25,13,109283,18340,13145,11882,2083
25,14,97351,14353,11092,9260,1570
25,15,84238,12221,9042,7347,1217
25,16,80949,15449,12366,8526,1206
25,17,72814,13659,11818,9216,1218
25,18,72537,14886,13094,9106,3028
25,19,71308,19217,17505,10329,254
25,20,80330,18739,16415,10564,1313
25,21,88311,19099,17318,11879,2006
25,22,91002,13462,11970,9412,1786
25,23,97503,17394,14516,10907,1683
25,24,94774,15685,13195,10519,550
25,25,120970,15059,10157,11913,2201
25,26,119952,15248,10547,10659,1924
25,27,85212,12315,9676,9907,1352
25,28,76616,13596,11296,10311,1281
25,29,74725,13372,10777,10425,1480
25,30,66342,13750,11108,10321,507
25,31,66003,18314,15661,13687,917
25,32,937775,1856220,1962246,641487,2953
25,33,1072654,2121529,2141011,689626,2155
25,34,1211245,2387738,2367937,757217,2496
25,35,968884,1962652,1972136,658701,3055
25,36,287560,484817,493651,195874,3762
25,37,89011,12267,9846,10889,1457
25,38,86244,12269,10336,9997,1843
25,39,74683,11304,9518,10290,1516
25,40,66174,11764,9968,11058,908
25,41,80484,18009,12913,11820,1444
25,42,71298,12233,9710,10375,1309
25,43,68143,11859,9501,10508,1165
25,44,64470,11940,9592,9277,1185
25,45,56172,11466,9764,8484,857
25,46,71685,13543,11301,9608,1718
25,47,86709,17693,14525,11477,1872
25,48,73166,12952,11609,10580,1533
25,49,79509,14427,11836,13160,1849
25,50,76223,12319,10536,11057,1968
25,51,56965,12978,11457,10928,1181
25,52,51088,12442,11548,10563,1114
25,53,75092,29849,24227,15243,1626
25,54,62699,15211,13685,12850,1578
25,55,61841,13384,10967,10929,1210
25,56,61799,13403,11882,10949,1913
25,57,65816,18709,17856,14073,2424
25,58,59375,12223,11575,10646,1296
25,59,165436,153936,107232,38357,985
25,60,97998,52442,40410,20945,1198
25,61,104156,17408,14468,14741,2895
25,62,73466,13071,11594,11539,1528
25,63,68124,13800,11133,10506,1797
25,64,382856,181340,68556,22445,2102
25,65,54973,14807,14103,12187,1316
25,66,68504,14242,12034,12198,1844
25,67,58805,14332,13008,12729,1787
25,68,62052,15376,13652,13208,1641
25,69,64811,15787,20456,20995,2199
25,70,57060,15477,14389,13055,1183
25,71,63386,12331,11756,11190,1276
25,72,70188,12835,12144,12194,1298
25,73,81145,11940,10229,10973,1556
25,74,77635,19964,18000,19629,3576
25,75,56978,15003,14315,15369,1938
25,76,49364,12700,12030,12511,1342
25,77,65274,14784,13849,13301,1747
25,78,53291,13528,13090,13531,1844
25,79,57770,13952,13306,14633,1901
25,80,70232,33439,24657,16280,1481
25,81,51697,17563,18782,17781,1496
25,82,62084,13366,13082,12747,1499
25,83,67308,14507,13228,13153,1226
25,84,74604,16201,14408,13462,1696
25,85,67643,19804,175209,152553,2093
25,86,73658,11809,10844,10875,0
25,87,61890,12950,11024,10599,1005
25,88,54020,11762,9900,10169,1264
25,89,69246,12919,12252,11929,1718
25,90,66582,13188,12000,11941,1926
25,91,109930,62496,54681,31020,1718
25,92,68324,18226,17478,15124,1525
25,93,46073,16763,14971,14247,1357
25,94,63864,14723,14949,14087,1116
25,95,68659,16647,17629,16215,1285
25,96,77975,15238,14805,14746,1506
26,1,153054,24557,20134,17613,2433
26,2,155228,25766,20667,17954,2483
26,3,87534,19192,16049,12395,2068
26,4,1138700,1071220,680335,240660,1570
26,5,87906,42403,54215,36775,1611
26,6,84178,17604,17650,11423,1081
26,7,102105,13558,10758,6745,753
26,8,88802,12553,9981,5830,357
26,9,89056,15043,12527,8464,883
26,10,129058,17817,13913,10453,1280
26,11,149400,20302,15726,11884,2316
26,12,140401,21316,17285,12761,4739
26,13,108761,18465,13866,12028,2126
26,14,95902,14816,11529,9344,1818
26,15,84313,12188,8969,7810,981
26,16,80161,15851,12562,8897,1389
26,17,73397,14220,12177,8942,1217
26,18,72420,15449,13401,9243,3039
26,19,71077,20791,18696,11014,504
26,20,79525,20101,17582,11312,1906
26,21,87447,20165,18162,12137,2278
26,22,90555,13697,11679,9432,1817
26,23,96154,17402,15227,10681,1408
26,24,93175,16050,13728,11061,442
26,25,121060,15034,10250,11703,1887
26,26,117661,14905,10716,11295,1791
26,27,84688,12975,9763,9783,1101
26,28,76781,14143,11694,10369,1767
26,29,73014,13645,10738,11046,1073
26,30,65450,13740,11638,10548,1573
26,31,66486,18901,16576,13324,1237
26,32,909936,1819729,1946573,644007,3301
26,33,1046673,2088318,2134002,695440,2699
26,34,1184751,2354080,2363551,764191,3002
26,35,995061,2020156,2042877,685860,3294
26,36,341464,603709,614890,236651,4121
26,37,87351,11811,9510,10635,1427
26,38,85440,11886,10147,9847,1996
26,39,74464,11189,9417,10290,1059
26,40,65668,11381,9791,11042,747
26,41,80309,18360,12883,11246,1304
26,42,70624,12530,9796,10565,1124
26,43,67971,12080,9843,9999,1016
26,44,62743,12176,9867,9582,1484
26,45,54989,11836,10104,8901,1575
26,46,70549,13683,11503,9563,1402
26,47,86000,18154,15285,11381,2253
26,48,72275,13426,11972,10328,1809
26,49,77208,13924,12329,12585,1184
26,50,74299,12472,10800,10932,1560
26,51,56962,13333,11700,10928,1455
26,52,50123,12568,11789,10575,796
26,53,78398,34821,28035,16311,1553
26,54,61782,15573,13855,12800,1553
26,55,61552,13435,11435,11016,1156
26,56,60664,13818,12032,11374,1758
26,57,65027,18338,18388,14405,1979
26,58,58592,12425,11857,10730,728
26,59,183010,179289,126227,43991,987
26,60,95402,50016,39402,20520,1282
26,61,104022,17464,14369,14611,2366
26,62,72028,13425,11950,11759,1606
26,63,67741,13394,11357,10466,1449
26,64,376237,179933,69732,22425,1884
26,65,54577,14866,14197,12567,1463
26,66,68121,14700,12578,12181,1898
26,67,57856,14407,13124,12691,1656
26,68,61877,15474,13870,13208,1927
26,69,63776,15699,20534,20776,2212
26,70,57096,15880,14522,13018,1444
26,71,63143,12579,11788,11393,982
26,72,70046,12863,12560,12116,1022
26,73,80513,11859,9574,11134,1299
26,74,75797,19584,17432,19414,3339
26,75,56649,14837,14263,14919,1955
26,76,49001,12616,12106,12253,1387
26,77,64987,14512,13966,13164,1772
26,78,52950,13499,12936,13722,2372
26,79,58397,13822,13049,13927,1854
26,80,74901,37706,27310,16626,1359
26,81,51438,17619,18993,17957,1686
26,82,60311,13563,13005,12907,1154
26,83,67143,14567,13717,13086,1499
26,84,74850,16111,14593,13828,1034
26,85,67775,19666,173877,151226,1594
26,86,73120,12830,10895,11076,92
26,87,62257,13237,11343,10892,1140
26,88,53012,11917,10142,10505,1014
26,89,67470,13074,12647,12182,1431
26,90,65462,13113,12504,12225,2126
26,91,119204,75603,63110,32805,1736
26,92,67836,18470,17796,14853,1541
26,93,45091,17229,14894,14292,850
26,94,62841,14570,15263,14102,1286
26,95,67937,16940,18533,16376,1246
26,96,77053,15489,15067,14056,1750
27,1,151856,25198,20176,17477,2689
27,2,152654,25802,20771,17702,2085
27,3,87952,19343,16458,12535,1655
27,4,1115523,1044869,660348,232848,2086
27,5,87219,43812,55509,36578,1649
27,6,84207,18198,17936,12074,826
27,7,101300,13846,11391,6787,1002
27,8,87301,12938,10484,5502,509
27,9,86800,15251,12924,8601,1251
27,10,127482,18377,14745,10796,1542
27,11,147091,20396,16322,11873,2041
27,12,137965,21590,18096,13249,4518
27,13,105786,18949,14347,11897,1701
27,14,95022,14772,11446,9280,1450
27,15,82821,12309,9225,7567,1291
27,16,79253,16491,13259,8687,981
27,17,72588,14793,12507,9111,1150
27,18,72300,15839,13958,9256,3229
27,19,71236,22380,20912,11954,354
27,20,77944,21387,18847,11118,1463
27,21,87105,21104,19450,12969,2075
27,22,88517,13358,11512,9322,1699
27,23,93807,18581,15916,11443,1656
27,24,92289,16340,14116,10761,884
27,25,117741,15245,10576,11448,2215
27,26,117027,15120,10729,10428,1656
27,27,82863,12979,9838,9755,1292
27,28,75028,14263,11699,10545,1451
27,29,72646,13808,11451,10086,1584
27,30,64903,14498,11895,9911,1212
27,31,66812,19695,17253,13017,1347
27,32,885022,1782585,1929701,644810,2909
27,33,1021060,2052648,2123755,697553,2704
27,34,1158172,2315132,2351661,769895,2934
27,35,1006546,2053224,2092990,708414,2970
27,36,405236,742724,749402,284184,4012
27,37,86395,11743,9443,10449,1800
27,38,84056,12000,10091,9572,1628
27,39,72604,10982,9391,9915,1692
27,40,65141,11236,9639,10651,1039
27,41,81244,18376,12809,11279,1117
27,42,70493,12828,9997,9983,1247
27,43,66384,12459,10166,9885,1049
27,44,62147,12152,10022,9784,1442
27,45,54702,12212,10378,8684,889
27,46,70113,14109,11876,9785,1428
27,47,85068,18359,15155,11910,2078
27,48,71906,13936,12138,10505,1337
27,49,76574,14151,12162,13106,1551
27,50,74134,12223,11132,11311,1642
27,51,57191,13635,12000,10696,1344
27,52,50551,13112,12173,10345,876
27,53,82943,42030,33530,18140,1489
27,54,61623,15935,14240,12789,1551
27,55,60643,13997,11838,11055,963
27,56,61380,14000,12356,11295,1647
27,57,63568,18497,18647,14732,2531
27,58,57849,13222,12039,10685,514
27,59,204156,208258,147939,49971,875
27,60,92119,47118,37820,20066,1529
27,61,101358,17670,14742,15574,2170
27,62,71706,14327,12541,11501,2096
